iss_date,SESSO,AGE_GROUP,DECEDUTI,CASI_CUMULATIVI,iss_date_iso8601,file_date_iso8601,file
29/04/2020,Non noto,60-69,<5,50,2020-04-29,2020-04-29,COVID_19_ISS_open_data_2020-04-29_sesso_eta
29/04/2020,Non noto,70-79,<5,40,2020-04-29,2020-04-29,COVID_19_ISS_open_data_2020-04-29_sesso_eta
29/04/2020,Non noto,80-89,<5,48,2020-04-29,2020-04-29,COVID_19_ISS_open_data_2020-04-29_sesso_eta
29/04/2020,Non noto,>90,<5,12,2020-04-29,2020-04-29,COVID_19_ISS_open_data_2020-04-29_sesso_eta
29/04/2020,Non noto,Non noto,<5,<5,2020-04-29,2020-04-29,COVID_19_ISS_open_data_2020-04-29_sesso_eta
30/04/2020,F,0-9,<5,695,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,F,10-19,<5,1316,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,F,20-29,<5,5977,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,F,30-39,17,8318,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,F,40-49,58,14998,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,F,50-59,199,19192,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,F,60-69,638,11022,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,F,70-79,2128,12692,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,F,80-89,4346,20863,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,F,>90,2494,12278,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,F,Non noto,<5,49,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,0-9,<5,804,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,10-19,<5,1289,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,20-29,6,4627,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,30-39,34,6858,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,40-49,172,11052,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,50-59,736,17315,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,60-69,2159,17171,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,70-79,5288,17870,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,80-89,6171,15202,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,>90,1404,3465,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,M,Non noto,<5,35,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,0-9,<5,13,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,10-19,<5,7,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,20-29,<5,77,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,30-39,<5,60,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,40-49,<5,72,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,50-59,<5,72,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,60-69,<5,50,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,70-79,<5,41,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,80-89,<5,51,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,>90,<5,13,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
30/04/2020,Non noto,Non noto,<5,<5,2020-04-30,2020-04-30,COVID_19_ISS_open_data_2020-04-30_sesso_eta
01/05/2020,F,0-9,<5,699,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,F,10-19,<5,1328,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,F,20-29,<5,6039,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,F,30-39,17,8371,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,F,40-49,58,15096,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,F,50-59,202,19300,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,F,60-69,643,11066,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,F,70-79,2145,12748,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,F,80-89,4378,20992,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,F,>90,2513,12375,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,F,Non noto,<5,48,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,0-9,<5,810,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,10-19,<5,1314,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,20-29,6,4669,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,30-39,34,6907,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,40-49,173,11111,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,50-59,738,17384,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,60-69,2178,17225,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,70-79,5326,17929,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,80-89,6211,15259,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,>90,1419,3479,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,M,Non noto,<5,33,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,0-9,<5,14,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,10-19,<5,5,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,20-29,<5,73,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,30-39,<5,55,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,40-49,<5,52,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,50-59,<5,54,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,60-69,<5,42,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,70-79,<5,38,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,80-89,<5,47,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,>90,<5,13,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
01/05/2020,Non noto,Non noto,<5,<5,2020-05-01,2020-05-01,COVID_19_ISS_open_data_2020-05-01_sesso_eta
02/05/2020,F,0-9,<5,706,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,F,10-19,<5,1349,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,F,20-29,<5,6112,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,F,30-39,17,8470,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,F,40-49,58,15262,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,F,50-59,206,19507,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,F,60-69,648,11142,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,F,70-79,2166,12833,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,F,80-89,4451,21192,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,F,>90,2567,12529,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,F,Non noto,<5,49,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,0-9,<5,817,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,10-19,<5,1339,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,20-29,6,4715,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,30-39,34,6982,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,40-49,174,11210,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,50-59,743,17539,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,60-69,2192,17305,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,70-79,5363,18010,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,80-89,6267,15364,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,>90,1443,3503,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,M,Non noto,<5,38,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,0-9,<5,13,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,10-19,<5,5,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,20-29,<5,75,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,30-39,<5,55,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,40-49,<5,52,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,50-59,<5,53,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,60-69,<5,43,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,70-79,<5,39,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,80-89,<5,46,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,>90,<5,14,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
02/05/2020,Non noto,Non noto,<5,<5,2020-05-02,2020-05-02,COVID_19_ISS_open_data_2020-05-02_sesso_eta
03/05/2020,F,0-9,<5,714,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,F,10-19,<5,1370,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,F,20-29,<5,6194,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,F,30-39,17,8551,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,F,40-49,58,15436,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,F,50-59,206,19703,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,F,60-69,654,11230,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,F,70-79,2191,12921,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,F,80-89,4560,21414,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,F,>90,2658,12703,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,F,Non noto,<5,47,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,0-9,<5,832,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,10-19,<5,1365,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,20-29,6,4779,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,30-39,34,7050,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,40-49,176,11298,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,50-59,751,17639,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,60-69,2218,17378,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,70-79,5406,18097,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,80-89,6335,15455,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,>90,1467,3530,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,M,Non noto,<5,39,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,0-9,<5,13,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,10-19,<5,5,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,20-29,<5,77,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,30-39,<5,57,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,40-49,<5,54,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,50-59,<5,55,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,60-69,<5,43,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,70-79,<5,39,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,80-89,<5,44,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,>90,<5,14,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
03/05/2020,Non noto,Non noto,<5,<5,2020-05-03,2020-05-03,COVID_19_ISS_open_data_2020-05-03_sesso_eta
04/05/2020,F,0-9,<5,726,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,F,10-19,<5,1385,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,F,20-29,<5,6254,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,F,30-39,18,8609,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,F,40-49,59,15527,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,F,50-59,208,19819,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,F,60-69,657,11292,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,F,70-79,2202,12978,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,F,80-89,4586,21548,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,F,>90,2683,12785,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,F,Non noto,<5,38,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,0-9,<5,839,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,10-19,<5,1381,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,20-29,6,4812,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,30-39,33,7087,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,40-49,176,11345,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,50-59,752,17727,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,60-69,2233,17447,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,70-79,5423,18155,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,80-89,6372,15526,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,>90,1476,3546,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,M,Non noto,<5,26,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,0-9,<5,12,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,10-19,<5,5,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,20-29,<5,76,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,30-39,<5,56,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,40-49,<5,56,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,50-59,<5,55,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,60-69,<5,42,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,70-79,<5,39,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,80-89,<5,46,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,>90,<5,14,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
04/05/2020,Non noto,Non noto,<5,<5,2020-05-04,2020-05-04,COVID_19_ISS_open_data_2020-05-04_sesso_eta
05/05/2020,F,0-9,<5,734,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,F,10-19,<5,1403,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,F,20-29,<5,6320,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,F,30-39,18,8709,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,F,40-49,60,15674,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,F,50-59,210,20036,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,F,60-69,661,11398,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,F,70-79,2221,13072,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,F,80-89,4630,21806,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,F,>90,2723,13010,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,F,Non noto,<5,37,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,0-9,<5,854,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,10-19,<5,1405,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,20-29,6,4872,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,30-39,33,7159,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,40-49,179,11440,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,50-59,758,17877,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,60-69,2250,17537,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,70-79,5464,18237,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,80-89,6426,15634,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,>90,1487,3577,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,M,Non noto,<5,25,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,0-9,<5,13,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,10-19,<5,5,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,20-29,<5,77,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,30-39,<5,61,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,40-49,<5,57,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,50-59,<5,57,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,60-69,<5,43,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,70-79,<5,40,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,80-89,<5,48,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,>90,<5,14,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
05/05/2020,Non noto,Non noto,<5,<5,2020-05-05,2020-05-05,COVID_19_ISS_open_data_2020-05-05_sesso_eta
06/05/2020,F,0-9,<5,748,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,F,10-19,<5,1419,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,F,20-29,<5,6365,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,F,30-39,18,8764,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,F,40-49,62,15783,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,F,50-59,210,20160,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,F,60-69,668,11456,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,F,70-79,2236,13154,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,F,80-89,4682,21983,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,F,>90,2772,13136,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,F,Non noto,<5,37,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,0-9,<5,866,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,10-19,<5,1427,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,20-29,7,4910,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,30-39,35,7214,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,40-49,180,11516,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,50-59,762,17958,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,60-69,2266,17612,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,70-79,5502,18307,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,80-89,6479,15695,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,>90,1514,3598,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,M,Non noto,<5,25,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,Non noto,0-9,<5,12,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
06/05/2020,Non noto,10-19,<5,5,2020-05-06,2020-05-06,COVID_19_ISS_open_data_2020-05-06_sesso_eta
